日期,计划id,计划名称,推广类型,单元id,单元名称,关键词,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总收藏数,宝贝收藏数,店铺收藏数,总购物车数,直接购物车数,间接购物车数,加购成本,宝贝收藏成本,宝贝收藏转化率,加购率,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,总成交金额,直接成交金额,间接成交金额,总成交笔数,直接成交笔数,间接成交笔数,投入产出比,点击转化率,直接点击转化率,购物金充值笔数,购物金充值金额
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,白色休闲鞋子女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,斯凯奇 女鞋 休闲鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,女鞋休闲鞋子新款,1009,33,26.96,3.2706,0.82,26.72,1,1,0,0,0,0,,26.96,3.0303,0.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,小白鞋新款女款,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,女 休闲 板 鞋,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,休闲女鞋秋款,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,小黑鞋女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,春季女鞋,4,1,0.77,25.0000,0.77,192.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,女士鞋子秋季新款 休闲,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,老爹鞋 女 黑色,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,春秋女款小白鞋,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,休闲女鞋 运动,14,1,0.69,7.1429,0.69,49.29,0,0,0,1,1,0,0.69,,0.0000,100.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,鞋子,28,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,女鞋一脚蹬,29,1,0.78,3.4483,0.78,26.90,0,0,0,1,1,0,0.78,,0.0000,100.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,女鞋,39,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,白鞋子女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,新款女鞋 运动,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2422957070,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,新款厚底小白鞋女,15,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,60528781,单品_149238,标准计划,2862593784,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,女款休闲鞋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,60528781,单品_149238,标准计划,2862593784,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,女休闲板鞋子,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,60528781,单品_149238,标准计划,2862593784,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,2021春季新款老爹鞋女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,60528781,单品_149238,标准计划,2862593784,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,运动女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,60528781,单品_149238,标准计划,2862593784,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,运动休闲鞋女秋天,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,60528781,单品_149238,标准计划,2862593784,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,运动鞋子女2021年新款,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,60528781,单品_149238,标准计划,2862593784,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,白色老爹鞋,61,5,2.48,8.1967,0.50,40.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,60528781,单品_149238,标准计划,2862593784,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,品牌女士运动鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,60528781,单品_149238,标准计划,2862593784,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,斯凯奇 女鞋 老爹鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153829658,十二月_老爹鞋_引流,智能计划,3002445352,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,老爹鞋女,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153829658,十二月_老爹鞋_引流,智能计划,3002445352,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,女厚底鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,61951617,一环_低转化地域_品牌长尾词2,标准计划,3055098895,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇女鞋 老爹鞋,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,61951617,一环_低转化地域_品牌长尾词2,标准计划,3055098895,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇老爹鞋女,24,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,61951617,一环_低转化地域_品牌长尾词2,标准计划,3055098895,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇熊猫老爹鞋,58,3,1.63,5.1724,0.54,28.10,0,0,0,0,0,0,,,0.0000,0.0000,0.00,0,0.00,0,0.00,0,459.00,459.00,0.00,1,1,0,281.5951,33.3333,33.3333,0,0.00
2022-02-12,61951617,一环_低转化地域_品牌长尾词2,标准计划,3055098895,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,老爹鞋斯凯奇,2,1,0.55,50.0000,0.55,275.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2652006615,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,老爹鞋女,12,1,0.59,8.3333,0.59,49.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2652006615,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,2021新款女式运动鞋,179,12,7.15,6.7039,0.60,39.94,0,0,0,1,1,0,7.15,,0.0000,8.3333,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,48739019,二环_重点关注,标准计划,2652006615,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,运动鞋子女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2652006615,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,老爹运动鞋 鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2652006615,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,2021年女人冬季新款鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2652006615,Skechers斯凯奇春季复古厚底运动鞋女时尚老爹鞋透气百搭休闲鞋,女款运动鞋小白鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇官网旗舰店,53,2,0.74,3.7736,0.37,13.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇官方旗舰店官网,28,2,0.61,7.1429,0.31,21.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers熊猫鞋女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇经典款,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇旗舰店,8,1,0.39,12.5000,0.39,48.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇鞋女,5,1,0.39,20.0000,0.39,78.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇经典款熊猫鞋,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇,260,15,4.93,5.7692,0.33,18.96,0,0,0,2,1,1,2.47,,0.0000,13.3333,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇旗舰店官方旗舰女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers老爹鞋,68,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers 鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇旗舰店官方旗舰,183,6,1.97,3.2787,0.33,10.77,3,3,0,2,0,2,0.99,0.66,50.0000,33.3333,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers女鞋,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers官方旗舰店,12,1,0.39,8.3333,0.39,32.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇女鞋熊猫鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇经典熊猫鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48721371,一环_高转化地域_品牌长尾词2,标准计划,2605663516,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers官方,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,鞋子女单鞋平底小白,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,大头鞋子女,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,一脚蹬单鞋女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,中年人鞋子女妈妈,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,鞋子女秋冬款,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,鞋子女秋平底休闲,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,一脚蹬女鞋,28,1,0.53,3.5714,0.53,18.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,女款平底休闲鞋,1841,85,53.07,4.6171,0.62,28.83,6,5,1,7,7,0,7.58,10.61,5.8824,8.2353,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,黑色鞋子女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,厚底大头鞋子,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,平底鞋女款春秋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,休闲厚底单鞋女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,新款休闲鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,玛丽珍鞋女单鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,休闲女鞋秋款,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,女士 鞋子 软底,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,女款软底休闲平底鞋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,一脚蹬休闲鞋女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,休闲鞋子女软底,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,休闲鞋女款夏,21,1,0.52,4.7619,0.52,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136961687,Skechers斯凯奇春季时尚休闲女鞋浅口魔术贴透气低帮平底单鞋,休闲鞋子平底,31,2,1.02,6.4516,0.51,32.90,1,1,0,0,0,0,,1.02,50.0000,0.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,92356702,老爹鞋_趋势2,智能计划,2495289886,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,斯凯奇女鞋,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,92356702,老爹鞋_趋势2,智能计划,2495289886,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,skechers旗舰店,34,3,0.62,8.8235,0.21,18.24,0,0,0,2,0,2,0.31,,0.0000,66.6667,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,92356702,老爹鞋_趋势2,智能计划,2495289886,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,skechers官方旗舰店,14,2,0.46,14.2857,0.23,32.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,92356702,老爹鞋_趋势2,智能计划,2495289886,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,skecher,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,92356702,老爹鞋_趋势2,智能计划,2495289886,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,skechers官方旗舰店女鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,92356702,老爹鞋_趋势2,智能计划,2495289886,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,斯凯奇旗舰店官方旗舰店,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,休闲运动鞋子,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,鞋女 秋冬,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,老爹鞋白色女款,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,老爹运动鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,老爹鞋运动鞋女,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,休闲运动鞋子女,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,品牌运动鞋女款正品,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,超厚底老爹鞋,2,1,0.64,50.0000,0.64,320.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,女款鞋子春秋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,的女鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,鞋老爹鞋,343,24,13.38,6.9971,0.56,39.01,0,0,0,2,0,2,6.69,,0.0000,8.3333,0.00,0,0.00,0,0.00,0,349.00,349.00,0.00,1,1,0,26.0837,4.1667,4.1667,0,0.00
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,女子运动鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,老爹鞋女2021秋天新款,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48909139,老爹鞋_低价引流,标准计划,2421562788,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,女款黑色老爹鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
