日期,计划id,计划名称,推广类型,省份,城市,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总收藏数,宝贝收藏数,店铺收藏数,总购物车数,直接购物车数,间接购物车数,加购成本,宝贝收藏成本,宝贝收藏转化率,加购率,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,总成交金额,直接成交金额,间接成交金额,总成交笔数,直接成交笔数,间接成交笔数,投入产出比,点击转化率,直接点击转化率
2022-02-10,60171377,三环_全品类_全地域,标准计划,云南,丽江,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,云南,昆明,9,1,0.50,11.1111,0.50,55.56,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,云南,大理,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,天津,天津,8,1,0.61,12.5000,0.61,76.25,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,四川,宜宾,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,四川,南充,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,四川,绵阳,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,四川,乐山,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,四川,广元,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,四川,成都,15,1,0.59,6.6667,0.59,39.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,上海,上海,34,5,2.53,14.7059,0.51,74.41,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,陕西,榆林,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,陕西,延安,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,陕西,咸阳,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,陕西,西安,17,4,2.09,23.5294,0.52,122.94,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,陕西,铜川,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,陕西,商洛,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,陕西,汉中,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,陕西,宝鸡,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山西,吕梁,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山西,晋中,10,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山西,运城,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山西,忻州,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山西,太原,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山西,临汾,3,2,0.10,66.6667,0.05,33.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山西,晋城,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山西,大同,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山西,长治,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,淄博,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,枣庄,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,烟台,8,3,1.43,37.5000,0.48,178.75,0,0,0,1,1,0,1.43,,0.0000,33.3333,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,潍坊,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,泰安,9,1,0.49,11.1111,0.49,54.44,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,日照,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,青岛,15,1,0.48,6.6667,0.48,32.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,临沂,13,1,0.48,7.6923,0.48,36.92,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,聊城,11,2,1.13,18.1818,0.57,102.73,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,济宁,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,济南,7,1,0.59,14.2857,0.59,84.29,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,菏泽,9,1,0.50,11.1111,0.50,55.56,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,东营,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,德州,5,2,1.13,40.0000,0.57,226.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,山东,滨州,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,青海,西宁,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,内蒙,兴安,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,内蒙,呼和浩特,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,内蒙,赤峰,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,内蒙,包头,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,营口,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,铁岭,3,1,0.43,33.3333,0.43,143.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,沈阳,10,2,1.26,20.0000,0.63,126.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,盘锦,2,2,1.00,100.0000,0.50,500.00,0,0,0,1,0,1,1.00,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,辽阳,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,锦州,2,1,0.41,50.0000,0.41,205.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,葫芦岛,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,阜新,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,抚顺,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,丹东,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,大连,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,朝阳,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,本溪,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,辽宁,鞍山,2,1,0.55,50.0000,0.55,275.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江西,南昌,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江西,九江,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江西,赣州,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江西,抚州,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江苏,镇江,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江苏,扬州,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江苏,盐城,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江苏,徐州,11,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江苏,无锡,3,1,0.26,33.3333,0.26,86.67,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江苏,泰州,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江苏,宿迁,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江苏,苏州,21,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江苏,南通,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江苏,南京,14,3,1.41,21.4286,0.47,100.71,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江苏,连云港,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,江苏,常州,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,吉林,延边自治州,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,吉林,通化,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,吉林,松原,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,吉林,四平,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,吉林,辽源,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,吉林,吉林,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,吉林,白城,3,1,0.59,33.3333,0.59,196.67,1,1,0,0,0,0,,0.59,100.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖南,湘西,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖南,株洲,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖南,张家界,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖南,岳阳,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖南,益阳,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖南,湘潭,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖南,邵阳,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖南,娄底,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖南,衡阳,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖南,郴州,2,1,0.47,50.0000,0.47,235.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖南,长沙,19,1,0.55,5.2632,0.55,28.95,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖南,常德,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖北,宜昌,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖北,襄阳,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖北,武汉,14,1,0.34,7.1429,0.34,24.29,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖北,随州,2,1,0.59,50.0000,0.59,295.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖北,十堰,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖北,荆州,3,1,0.52,33.3333,0.52,173.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖北,荆门,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖北,黄冈,6,1,0.61,16.6667,0.61,101.67,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,湖北,恩施,5,1,0.55,20.0000,0.55,110.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,黑龙江,伊春,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,黑龙江,绥化,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,黑龙江,双鸭山,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,黑龙江,齐齐哈尔,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,黑龙江,牡丹江,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,黑龙江,佳木斯,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,黑龙江,鸡西,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,黑龙江,哈尔滨,15,1,0.55,6.6667,0.55,36.67,0,0,0,3,0,3,0.18,,0.0000,300.0000,,,,,,,397.00,323.42,73.58,2,1,1,721.8182,200.0000,100.0000
2022-02-10,60171377,三环_全品类_全地域,标准计划,黑龙江,大庆,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,濮阳,4,1,0.48,25.0000,0.48,120.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,驻马店,6,1,0.48,16.6667,0.48,80.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,周口,7,1,0.49,14.2857,0.49,70.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,郑州,31,1,0.50,3.2258,0.50,16.13,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,许昌,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,信阳,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,新乡,14,1,0.59,7.1429,0.59,42.14,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,商丘,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,平顶山,9,1,0.21,11.1111,0.21,23.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,南阳,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,洛阳,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,开封,4,1,0.49,25.0000,0.49,122.50,0,0,0,2,0,2,0.25,,0.0000,200.0000,,,,,,,383.13,0.00,383.13,1,0,1,781.8980,100.0000,0.0000
2022-02-10,60171377,三环_全品类_全地域,标准计划,河南,安阳,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河北,邢台,7,1,0.49,14.2857,0.49,70.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河北,唐山,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河北,石家庄,7,1,0.42,14.2857,0.42,60.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河北,秦皇岛,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河北,衡水,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河北,邯郸,7,1,0.59,14.2857,0.59,84.29,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河北,沧州,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,河北,保定,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,海南,三亚,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,海南,海口,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,贵州,遵义,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,贵州,铜仁,5,1,0.48,20.0000,0.48,96.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,贵州,贵阳,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,贵州,安顺,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广西,钦州,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广西,南宁,6,1,0.46,16.6667,0.46,76.67,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广西,贵港,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广西,北海,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,珠海,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,中山,4,1,0.56,25.0000,0.56,140.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,肇庆,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,湛江,1,1,0.50,100.0000,0.50,500.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,深圳,17,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,韶关,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,汕尾,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,汕头,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,梅州,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,茂名,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,揭阳,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,江门,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,惠州,5,1,0.47,20.0000,0.47,94.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,河源,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,广州,23,3,1.25,13.0435,0.42,54.35,0,0,0,1,0,1,1.25,,0.0000,33.3333,,,,,,,646.46,0.00,646.46,1,0,1,517.1680,33.3333,0.0000
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,佛山,2,1,0.46,50.0000,0.46,230.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,广东,东莞,9,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,甘肃,兰州,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,福建,漳州,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,福建,厦门,10,2,0.96,20.0000,0.48,96.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,福建,三明,2,1,0.46,50.0000,0.46,230.00,0,0,0,1,1,0,0.46,,0.0000,100.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-10,60171377,三环_全品类_全地域,标准计划,福建,泉州,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,福建,莆田,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,福建,宁德,3,1,0.52,33.3333,0.52,173.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,60171377,三环_全品类_全地域,标准计划,福建,福州,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
